"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"COALINDIA","EQ","16-Jun-2015","        394.30","        395.00","        398.50","        393.40","        397.70","        397.35","        397.23","    5719136","          2271836953.55","     113770","    4749106","         83.04"
"COALINDIA","EQ","17-Jun-2015","        397.35","        399.00","        402.70","        396.75","        398.40","        398.10","        399.01","    4690179","          1871430789.65","     101234","    3615392","         77.08"
"COALINDIA","EQ","18-Jun-2015","        398.10","        402.30","        402.30","        392.60","        394.95","        394.55","        397.46","    2862686","          1137812212.80","      51972","    1906354","         66.59"
"COALINDIA","EQ","19-Jun-2015","        394.55","        397.00","        399.30","        391.60","        395.95","        393.65","        394.90","    2788874","          1101313637.95","      78375","    1964005","         70.42"
"COALINDIA","EQ","22-Jun-2015","        393.65","        395.55","        403.80","        395.55","        399.60","        399.70","        400.67","    3765670","          1508787761.50","      60968","    2214206","         58.80"
"COALINDIA","EQ","23-Jun-2015","        399.70","        400.40","        419.75","        399.70","        414.90","        415.40","        412.66","    6294096","          2597307838.95","     100663","    3068552","         48.75"
"COALINDIA","EQ","24-Jun-2015","        415.40","        418.90","        421.50","        408.75","        411.30","        412.30","        416.38","    5522329","          2299395769.65","      95983","    3226216","         58.42"
"COALINDIA","EQ","25-Jun-2015","        412.30","        410.90","        414.10","        409.05","        411.65","        411.35","        411.82","    6149596","          2532499192.45","      48879","    4966680","         80.76"
"COALINDIA","EQ","26-Jun-2015","        411.35","        411.40","        416.00","        408.00","        412.15","        411.40","        411.96","    2521061","          1038580542.00","      35539","    1586183","         62.92"
"COALINDIA","EQ","29-Jun-2015","        411.40","        408.75","        414.25","        399.40","        408.00","        407.70","        406.34","    2017827","           819927705.05","      27104","    1093970","         54.22"
"COALINDIA","EQ","30-Jun-2015","        407.70","        409.80","        422.60","        409.45","        420.70","        421.25","        418.24","    9240034","          3864523116.10","      61631","    6698852","         72.50"
"COALINDIA","EQ","01-Jul-2015","        421.25","        422.55","        429.30","        422.00","        426.10","        425.50","        426.24","    7247029","          3088969993.80","     106460","    4632160","         63.92"
"COALINDIA","EQ","02-Jul-2015","        425.50","        426.45","        427.45","        419.50","        424.75","        424.05","        422.36","    4018078","          1697069553.40","      81879","    2689382","         66.93"
"COALINDIA","EQ","03-Jul-2015","        424.05","        424.05","        424.50","        415.00","        417.75","        417.50","        418.75","    2469598","          1034139224.05","      45851","    1598646","         64.73"
"COALINDIA","EQ","06-Jul-2015","        417.50","        415.00","        422.60","        413.70","        419.55","        419.75","        418.68","    4931673","          2064780248.10","      65634","    3501822","         71.01"
"COALINDIA","EQ","07-Jul-2015","        419.75","        420.75","        430.70","        419.20","        430.20","        428.90","        427.91","    5529091","          2365979818.35","      89262","    3697369","         66.87"
"COALINDIA","EQ","08-Jul-2015","        428.90","        427.25","        427.80","        414.50","        419.00","        417.15","        420.35","    5123404","          2153622157.35","     121597","    3360154","         65.58"
"COALINDIA","EQ","09-Jul-2015","        417.15","        420.00","        422.70","        416.45","        416.70","        417.15","        418.53","    2934615","          1228225818.45","      57095","    2189876","         74.62"
"COALINDIA","EQ","10-Jul-2015","        417.15","        421.00","        425.00","        418.70","        419.85","        419.95","        422.38","    3748152","          1583136520.40","      66679","    2415023","         64.43"
"COALINDIA","EQ","13-Jul-2015","        419.95","        421.95","        422.00","        416.10","        420.00","        419.95","        419.39","    2023481","           848623961.05","      40100","    1148792","         56.77"
"COALINDIA","EQ","14-Jul-2015","        419.95","        421.40","        435.45","        420.10","        433.15","        434.15","        429.33","    6061876","          2602538956.60","      94682","    3865018","         63.76"
"COALINDIA","EQ","15-Jul-2015","        434.15","        439.00","        440.80","        435.60","        436.00","        436.65","        437.92","    3890009","          1703495868.05","      68440","    2168577","         55.75"
"COALINDIA","EQ","16-Jul-2015","        436.65","        438.40","        441.20","        437.00","        437.60","        438.30","        438.97","    2685433","          1178815172.95","      75261","    1830366","         68.16"
"COALINDIA","EQ","17-Jul-2015","        438.30","        438.40","        438.45","        429.00","        431.55","        430.15","        432.03","    1939162","           837783390.65","      41316","    1142335","         58.91"
"COALINDIA","EQ","20-Jul-2015","        430.15","        432.00","        432.00","        423.90","        425.65","        425.45","        425.99","    3351240","          1427610605.80","      49837","    2322749","         69.31"
"COALINDIA","EQ","21-Jul-2015","        425.45","        428.75","        432.50","        424.25","        427.00","        428.65","        429.31","    3572121","          1533537549.10","      75284","    2297590","         64.32"
"COALINDIA","EQ","22-Jul-2015","        428.65","        426.25","        433.65","        426.25","        431.70","        432.35","        430.06","    3028536","          1302466782.65","      55747","    2233755","         73.76"
"COALINDIA","EQ","23-Jul-2015","        432.35","        434.60","        437.00","        430.20","        431.00","        431.50","        433.81","    3970346","          1722367007.65","      71407","    2870027","         72.29"
"COALINDIA","EQ","24-Jul-2015","        431.50","        430.50","        434.80","        425.00","        426.65","        426.05","        429.78","    4240548","          1822523876.40","      57822","    2819551","         66.49"
"COALINDIA","EQ","27-Jul-2015","        426.05","        426.45","        426.65","        419.75","        424.20","        423.60","        421.98","    6244014","          2634827218.35","      91324","    5105490","         81.77"
"COALINDIA","EQ","28-Jul-2015","        423.60","        424.95","        427.45","        417.50","        421.90","        420.85","        422.92","    4224368","          1786560684.60","      89481","    3331745","         78.87"
"COALINDIA","EQ","29-Jul-2015","        420.85","        421.30","        424.00","        418.20","        420.00","        420.15","        420.20","    5348695","          2247519693.70","      80047","    4546924","         85.01"
"COALINDIA","EQ","30-Jul-2015","        420.15","        421.65","        424.00","        417.20","        422.00","        420.35","        419.92","    7044484","          2958108141.90","      54277","    6006694","         85.27"
"COALINDIA","EQ","31-Jul-2015","        420.35","        425.50","        442.80","        424.20","        440.20","        439.05","        434.86","    5559406","          2417577340.50","      76665","    3325313","         59.81"
"COALINDIA","EQ","03-Aug-2015","        439.05","        441.00","        442.45","        428.60","        432.35","        431.70","        433.33","    2794167","          1210805817.45","      51403","    1710812","         61.23"
"COALINDIA","EQ","04-Aug-2015","        431.70","        435.00","        444.50","        431.20","        443.90","        443.40","        436.76","    4990892","          2179841005.35","      53893","    3465709","         69.44"
"COALINDIA","EQ","05-Aug-2015","        443.40","        445.00","        447.10","        436.60","        437.70","        438.50","        441.93","    3410332","          1507132127.65","      74650","    2467104","         72.34"
"COALINDIA","EQ","06-Aug-2015","        438.50","        437.05","        439.90","        430.45","        430.55","        431.40","        432.33","    4162278","          1799462265.20","      52752","    3356022","         80.63"
"COALINDIA","EQ","07-Aug-2015","        431.40","        430.80","        434.10","        412.15","        415.40","        414.70","        419.59","    7480783","          3138833306.25","      69672","    4836151","         64.65"
"COALINDIA","EQ","10-Aug-2015","        414.70","        417.90","        418.05","        405.75","        406.70","        407.95","        411.53","    5571855","          2292995119.45","     112633","    3986695","         71.55"
"COALINDIA","EQ","11-Aug-2015","        407.95","        409.50","        410.00","        390.35","        392.70","        392.70","        398.76","    8619915","          3437298346.05","     135711","    6679155","         77.49"
"COALINDIA","EQ","12-Aug-2015","        392.70","        394.80","        394.80","        362.20","        372.60","        371.40","        375.24","   14392544","          5400676502.30","     206717","    8397656","         58.35"
"COALINDIA","EQ","13-Aug-2015","        371.40","        371.90","        378.90","        365.00","        377.20","        377.05","        374.45","    7986914","          2990709729.60","     123472","    4599238","         57.58"
"COALINDIA","EQ","14-Aug-2015","        377.05","        377.00","        381.90","        373.50","        377.65","        377.55","        377.29","    2980717","          1124606278.15","      70125","    1648030","         55.29"
"COALINDIA","EQ","17-Aug-2015","        377.55","        379.95","        381.80","        374.40","        379.90","        379.85","        379.53","    2719119","          1031986534.30","      47763","    1752003","         64.43"
"COALINDIA","EQ","18-Aug-2015","        379.85","        380.60","        383.60","        359.60","        363.60","        364.15","        366.93","    7856857","          2882926937.85","     108112","    5225592","         66.51"
"COALINDIA","EQ","19-Aug-2015","        364.15","        363.60","        365.40","        354.50","        357.30","        355.65","        359.95","    4342672","          1563129062.65","      99077","    2527518","         58.20"
"COALINDIA","EQ","20-Aug-2015","        355.65","        356.05","        361.30","        348.25","        350.30","        349.85","        353.94","    4973865","          1760435746.40","      52017","    2584721","         51.97"
"COALINDIA","EQ","21-Aug-2015","        349.85","        347.90","        353.05","        345.50","        347.50","        348.65","        348.92","    3733692","          1302745138.90","      64311","    2126331","         56.95"
"COALINDIA","EQ","24-Aug-2015","        348.65","        340.00","        343.90","        332.45","        338.00","        336.60","        338.71","    9826523","          3328375715.10","     120267","    6904495","         70.26"
"COALINDIA","EQ","25-Aug-2015","        336.60","        341.10","        355.00","        340.55","        353.70","        353.60","        347.64","    8086602","          2811260132.50","      95786","    4838975","         59.84"
"COALINDIA","EQ","26-Aug-2015","        353.60","        352.70","        362.75","        349.70","        358.50","        358.15","        358.68","    4958051","          1778331442.50","      62709","    3060930","         61.74"
"COALINDIA","EQ","27-Aug-2015","        358.15","        362.90","        366.40","        354.85","        358.40","        361.85","        361.46","   11449981","          4138735400.60","     105414","    9246894","         80.76"
"COALINDIA","EQ","28-Aug-2015","        361.85","        367.00","        367.00","        354.70","        356.25","        357.55","        360.53","    4320791","          1557764706.85","      53880","    2586108","         59.85"
"COALINDIA","EQ","31-Aug-2015","        357.55","        355.95","        367.95","        351.30","        364.45","        366.35","        362.74","    4502846","          1633360527.35","      78566","    2829337","         62.83"
"COALINDIA","EQ","01-Sep-2015","        366.35","        362.00","        365.50","        346.25","        355.75","        354.70","        356.52","    3454778","          1231682134.95","      73268","    2069445","         59.90"
"COALINDIA","EQ","02-Sep-2015","        354.70","        357.00","        359.20","        342.05","        344.55","        344.35","        351.39","    4050972","          1423481513.70","      58726","    2549084","         62.93"
"COALINDIA","EQ","03-Sep-2015","        344.35","        346.25","        351.45","        339.60","        345.80","        345.30","        344.79","    3216240","          1108928887.70","      73808","    1545128","         48.04"
"COALINDIA","EQ","04-Sep-2015","        345.30","        345.00","        349.30","        338.00","        349.00","        347.50","        345.34","    3506413","          1210900314.60","      57720","    1897064","         54.10"
"COALINDIA","EQ","07-Sep-2015","        347.50","        351.90","        351.90","        336.00","        337.40","        337.45","        339.78","    3456022","          1174270849.10","      50224","    1632527","         47.24"
"COALINDIA","EQ","08-Sep-2015","        337.45","        338.00","        340.50","        335.00","        337.90","        337.35","        338.33","    5328867","          1802914246.85","      33544","    2958745","         55.52"
"COALINDIA","EQ","09-Sep-2015","        337.35","        343.80","        343.80","        337.50","        338.35","        338.95","        338.70","    6479310","          2194531352.05","      50050","    4141519","         63.92"
"COALINDIA","EQ","10-Sep-2015","        338.95","        336.80","        340.50","        334.10","        339.25","        338.35","        338.19","    3799294","          1284880029.00","      53784","    1763608","         46.42"
"COALINDIA","EQ","11-Sep-2015","        338.35","        340.00","        340.70","        333.00","        333.00","        333.85","        336.06","    1813830","           609561990.05","      40617","    1003065","         55.30"
"COALINDIA","EQ","14-Sep-2015","        333.85","        335.00","        340.45","        331.05","        339.35","        339.30","        335.97","    2800185","           940774164.10","      31812","    1545160","         55.18"
"COALINDIA","EQ","15-Sep-2015","        339.30","        340.00","        340.70","        336.15","        337.15","        338.05","        338.93","    3505826","          1188220558.20","      52475","    1846993","         52.68"
"COALINDIA","EQ","16-Sep-2015","        338.05","        339.90","        340.60","        336.20","        336.20","        337.45","        339.63","    8157111","          2770377940.05","      49808","    7189369","         88.14"
"COALINDIA","EQ","18-Sep-2015","        337.45","        341.00","        345.00","        338.40","        342.55","        343.35","        342.09","    6337365","          2167919752.60","      52902","    5003111","         78.95"
"COALINDIA","EQ","21-Sep-2015","        343.35","        342.00","        343.50","        338.50","        341.05","        342.20","        341.81","    3328761","          1137803521.15","      36862","    1887537","         56.70"
"COALINDIA","EQ","22-Sep-2015","        342.20","        344.00","        344.75","        322.25","        323.05","        323.60","        331.54","    3776365","          1252031748.25","      68177","    2364947","         62.62"
"COALINDIA","EQ","23-Sep-2015","        323.60","        321.00","        330.00","        317.60","        328.10","        327.80","        325.94","    3327509","          1084555189.20","      76680","    1677115","         50.40"
"COALINDIA","EQ","24-Sep-2015","        327.80","        327.30","        328.10","        316.00","        319.15","        318.40","        319.01","    5936377","          1893755520.30","      89022","    3549504","         59.79"
"COALINDIA","EQ","28-Sep-2015","        318.40","        321.50","        321.50","        307.55","        307.60","        308.85","        310.65","    7962444","          2473560427.90","      60797","    4127585","         51.84"
"COALINDIA","EQ","29-Sep-2015","        308.85","        306.85","        317.20","        300.80","        317.00","        315.40","        312.23","    7414233","          2314922408.55","      78784","    4106353","         55.38"
"COALINDIA","EQ","30-Sep-2015","        315.40","        318.00","        329.10","        316.20","        325.00","        327.60","        324.07","    7806132","          2529753552.10","      92792","    5399282","         69.17"
"COALINDIA","EQ","01-Oct-2015","        327.60","        329.55","        330.35","        324.50","        327.50","        328.35","        327.40","    2815897","           921933516.30","      28572","    1902756","         67.57"
"COALINDIA","EQ","05-Oct-2015","        328.35","        330.00","        333.20","        323.70","        329.65","        329.75","        328.62","    3601833","          1183642783.10","      59434","    2363551","         65.62"
"COALINDIA","EQ","06-Oct-2015","        329.75","        333.00","        344.05","        329.20","        342.00","        342.70","        338.63","    4666670","          1580283895.25","      69385","    2507365","         53.73"
"COALINDIA","EQ","07-Oct-2015","        342.70","        342.95","        348.90","        339.60","        346.35","        346.25","        345.60","    3319321","          1147143287.75","      76884","    2159495","         65.06"
"COALINDIA","EQ","08-Oct-2015","        346.25","        346.40","        348.70","        343.35","        346.10","        346.20","        346.21","    2394780","           829104671.05","      44238","    1427446","         59.61"
"COALINDIA","EQ","09-Oct-2015","        346.20","        348.00","        348.75","        334.55","        335.50","        335.85","        339.76","    3407835","          1157852401.35","      52568","    2127915","         62.44"
"COALINDIA","EQ","12-Oct-2015","        335.85","        337.00","        340.00","        332.00","        335.25","        334.40","        334.86","    2260848","           757072905.80","      40706","    1393703","         61.65"
"COALINDIA","EQ","13-Oct-2015","        334.40","        332.00","        341.80","        331.50","        340.25","        340.35","        338.14","    1960525","           662930906.10","      29031","     873273","         44.54"
"COALINDIA","EQ","14-Oct-2015","        340.35","        339.90","        339.90","        334.10","        334.50","        334.75","        336.73","    1985322","           668520723.70","      27476","    1269720","         63.96"
"COALINDIA","EQ","15-Oct-2015","        334.75","        336.25","        343.40","        333.00","        342.15","        341.40","        339.91","    2765986","           940196098.65","      31655","    1657330","         59.92"
"COALINDIA","EQ","16-Oct-2015","        341.40","        342.70","        342.80","        335.25","        338.70","        338.60","        337.95","    2787049","           941875628.45","      37137","    1950813","         70.00"
"COALINDIA","EQ","19-Oct-2015","        338.60","        338.60","        340.40","        335.60","        337.65","        337.80","        337.84","    1741503","           588357200.10","      27870","     987658","         56.71"
"COALINDIA","EQ","20-Oct-2015","        337.80","        338.00","        338.50","        334.00","        334.20","        334.95","        335.51","    1736696","           582675062.95","      24120","    1090831","         62.81"
"COALINDIA","EQ","21-Oct-2015","        334.95","        335.10","        339.70","        333.85","        337.50","        337.25","        335.51","    7302126","          2449972772.45","      29051","    5701097","         78.07"
"COALINDIA","EQ","23-Oct-2015","        337.25","        340.00","        343.80","        338.50","        341.95","        341.90","        341.72","    2219876","           758580412.20","      36195","    1342516","         60.48"
"COALINDIA","EQ","26-Oct-2015","        341.90","        344.40","        344.70","        332.10","        333.10","        333.40","        335.48","    3866037","          1296988272.80","      47208","    2532047","         65.49"
"COALINDIA","EQ","27-Oct-2015","        333.40","        333.50","        335.10","        328.10","        332.00","        332.30","        331.51","    3829306","          1269449748.55","      69915","    2558699","         66.82"
"COALINDIA","EQ","28-Oct-2015","        332.30","        330.80","        335.00","        327.20","        330.70","        330.20","        329.89","    3432045","          1132190561.90","      40633","    2452756","         71.47"
"COALINDIA","EQ","29-Oct-2015","        330.20","        330.15","        332.00","        320.75","        320.80","        321.80","        323.50","    7634777","          2469864977.35","      61341","    5969024","         78.18"
"COALINDIA","EQ","30-Oct-2015","        321.80","        321.10","        326.50","        318.75","        319.65","        319.90","        323.02","    3556422","          1148803898.70","      51373","    2328029","         65.46"
"COALINDIA","EQ","02-Nov-2015","        319.90","        320.00","        326.00","        316.55","        325.15","        325.00","        321.66","    2024779","           651288098.65","      31406","    1240701","         61.28"
"COALINDIA","EQ","03-Nov-2015","        325.00","        326.90","        327.95","        324.80","        325.00","        325.85","        326.31","    1681515","           548699162.75","      26578","     996223","         59.25"
"COALINDIA","EQ","04-Nov-2015","        325.85","        327.10","        331.35","        325.15","        329.85","        330.45","        329.07","    2142185","           704926093.00","      34953","    1438091","         67.13"
"COALINDIA","EQ","05-Nov-2015","        330.45","        330.90","        339.45","        328.35","        335.50","        337.10","        336.21","    3740920","          1257719609.50","      43104","    2337106","         62.47"
"COALINDIA","EQ","06-Nov-2015","        337.10","        338.80","        345.00","        333.00","        343.00","        342.20","        339.33","    3849776","          1306352773.00","      34778","    2425853","         63.01"
"COALINDIA","EQ","09-Nov-2015","        342.20","        335.00","        341.00","        332.50","        337.35","        339.60","        337.65","    2613167","           882324813.35","      30697","    1724651","         66.00"
"COALINDIA","EQ","10-Nov-2015","        339.60","        336.60","        337.75","        323.50","        327.85","        326.05","        330.46","    2215348","           732086384.30","      27597","    1544838","         69.73"
"COALINDIA","EQ","11-Nov-2015","        326.05","        330.00","        333.00","        327.25","        328.40","        328.25","        328.84","     330587","           108709573.60","       4989","     172812","         52.27"
"COALINDIA","EQ","13-Nov-2015","        328.25","        331.10","        341.50","        328.95","        337.20","        337.70","        337.22","    6657788","          2245117426.50","      68988","    5007077","         75.21"
"COALINDIA","EQ","16-Nov-2015","        337.70","        334.45","        336.95","        326.65","        330.05","        330.75","        331.99","    4014192","          1332667498.80","      47497","    2433617","         60.63"
"COALINDIA","EQ","17-Nov-2015","        330.75","        331.00","        334.50","        330.05","        332.45","        332.35","        332.15","    1859904","           617761738.65","      27318","    1266248","         68.08"
"COALINDIA","EQ","18-Nov-2015","        332.35","        333.10","        339.60","        327.75","        334.00","        335.05","        335.55","    6900525","          2315447352.00","      70502","    4152834","         60.18"
"COALINDIA","EQ","19-Nov-2015","        335.05","        335.50","        336.70","        330.05","        333.90","        333.70","        333.42","    3658468","          1219804610.35","      49792","    2489865","         68.06"
"COALINDIA","EQ","20-Nov-2015","        333.70","        333.70","        337.60","        331.90","        332.80","        333.30","        334.33","    1647969","           550971769.35","      28722","     852115","         51.71"
"COALINDIA","EQ","23-Nov-2015","        333.30","        334.00","        334.00","        330.65","        332.00","        332.20","        332.33","    2979816","           990280579.00","      26198","    2252323","         75.59"
"COALINDIA","EQ","24-Nov-2015","        332.20","        332.80","        336.50","        330.70","        331.00","        332.40","        333.71","    4012527","          1339006452.25","      50079","    3095741","         77.15"
"COALINDIA","EQ","26-Nov-2015","        332.40","        331.95","        341.55","        331.65","        336.35","        335.80","        337.34","    5909688","          1993602636.85","      69342","    4343241","         73.49"
"COALINDIA","EQ","27-Nov-2015","        335.80","        337.45","        338.75","        334.25","        336.35","        336.50","        336.39","    2109945","           709755381.05","      39640","    1074769","         50.94"
"COALINDIA","EQ","30-Nov-2015","        336.50","        335.90","        337.25","        329.55","        331.25","        330.55","        331.84","    4387003","          1455776129.35","      57188","    3435565","         78.31"
"COALINDIA","EQ","01-Dec-2015","        330.55","        331.10","        343.00","        331.10","        342.10","        341.55","        338.46","    3623167","          1226307018.45","      48246","    2192345","         60.51"
"COALINDIA","EQ","02-Dec-2015","        341.55","        344.40","        346.55","        337.50","        338.50","        338.35","        341.97","    2168133","           741433797.95","      39933","     762209","         35.16"
"COALINDIA","EQ","03-Dec-2015","        338.35","        337.50","        341.00","        334.20","        335.25","        334.80","        337.08","    1780516","           600177647.80","      37971","     821161","         46.12"
"COALINDIA","EQ","04-Dec-2015","        334.80","        334.00","        338.65","        332.00","        335.20","        335.25","        335.96","    2023873","           679936589.45","      43949","    1124038","         55.54"
"COALINDIA","EQ","07-Dec-2015","        335.25","        336.15","        338.00","        325.50","        327.20","        327.55","        328.48","    2915052","           957543628.15","      43091","    1822105","         62.51"
"COALINDIA","EQ","08-Dec-2015","        327.55","        324.90","        327.00","        316.85","        317.70","        318.00","        320.02","    3247712","          1039337217.05","      66797","    2010009","         61.89"
"COALINDIA","EQ","09-Dec-2015","        318.00","        316.00","        324.00","        306.00","        307.90","        307.60","        310.78","    3961414","          1231141933.00","      50584","    2245065","         56.67"
