"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EICHERMOT","EQ","26-Oct-2015","      18158.65","      18188.35","      18240.00","      17837.85","      17927.00","      17934.90","      17984.15","      36566","           657608504.90","      10807","      16861","         46.11"
"EICHERMOT","EQ","27-Oct-2015","      17934.90","      17903.25","      17905.00","      17535.00","      17637.15","      17659.75","      17665.69","      69219","          1222801436.35","      20426","      37781","         54.58"
"EICHERMOT","EQ","28-Oct-2015","      17659.75","      17549.80","      17734.90","      17288.35","      17438.00","      17392.30","      17454.46","      96109","          1677531144.20","      25565","      58217","         60.57"
"EICHERMOT","EQ","29-Oct-2015","      17392.30","      17444.20","      17530.10","      17273.80","      17463.00","      17418.70","      17426.05","      61285","          1067955278.50","      15742","      36770","         60.00"
"EICHERMOT","EQ","30-Oct-2015","      17418.70","      17518.70","      17862.00","      17431.25","      17721.00","      17742.45","      17712.84","      45620","           808059854.85","      14402","      27603","         60.51"
"EICHERMOT","EQ","02-Nov-2015","      17742.45","      18011.90","      18094.40","      17825.00","      18005.00","      17975.45","      17934.66","      52439","           940475497.30","      11422","      32147","         61.30"
"EICHERMOT","EQ","03-Nov-2015","      17975.45","      18004.00","      18095.00","      17975.00","      18000.00","      18010.85","      18025.08","      33098","           596593940.50","      11479","      21306","         64.37"
"EICHERMOT","EQ","04-Nov-2015","      18010.85","      18060.00","      18186.65","      17727.20","      17750.00","      17768.15","      17928.41","      35064","           628641729.50","       9812","      17524","         49.98"
"EICHERMOT","EQ","05-Nov-2015","      17768.15","      17840.00","      17967.00","      17600.00","      17650.00","      17678.00","      17823.80","      18573","           331041352.75","       6252","       7464","         40.19"
"EICHERMOT","EQ","06-Nov-2015","      17678.00","      17700.00","      17995.00","      16428.00","      16582.00","      16693.35","      17006.75","     156934","          2668937287.65","      34056","      61681","         39.30"
"EICHERMOT","EQ","09-Nov-2015","      16693.35","      16400.00","      16445.95","      15818.75","      15931.00","      15952.50","      16065.74","     137594","          2210549141.60","      38782","      76433","         55.55"
"EICHERMOT","EQ","10-Nov-2015","      15952.50","      16049.00","      16111.85","      15611.00","      15816.00","      15841.60","      15912.31","      75183","          1196335060.45","      20612","      36943","         49.14"
"EICHERMOT","EQ","11-Nov-2015","      15841.60","      16000.00","      16091.60","      15876.00","      16066.00","      16045.85","      16009.64","       8772","           140436584.80","       2401","       5242","         59.76"
"EICHERMOT","EQ","13-Nov-2015","      16045.85","      15900.00","      15925.50","      15520.30","      15595.00","      15624.25","      15751.86","      49662","           782268707.80","      14679","      24926","         50.19"
"EICHERMOT","EQ","16-Nov-2015","      15624.25","      15599.00","      15689.75","      15020.00","      15255.90","      15262.15","      15314.92","      87500","          1340055337.60","      21784","      38129","         43.58"
"EICHERMOT","EQ","17-Nov-2015","      15262.15","      15452.00","      15540.00","      15291.05","      15505.00","      15493.90","      15432.55","      37979","           586112745.65","      12062","      15100","         39.76"
"EICHERMOT","EQ","18-Nov-2015","      15493.90","      15569.95","      15983.60","      15475.00","      15840.00","      15883.85","      15833.41","      69871","          1106296359.00","      19559","      31329","         44.84"
"EICHERMOT","EQ","19-Nov-2015","      15883.85","      15995.00","      16190.00","      15918.00","      16160.10","      16166.70","      16072.09","      65768","          1057029127.40","      17985","      41050","         62.42"
"EICHERMOT","EQ","20-Nov-2015","      16166.70","      16200.00","      16460.00","      16099.20","      16407.00","      16416.90","      16330.45","      44525","           727113085.05","      14624","      23342","         52.42"
"EICHERMOT","EQ","23-Nov-2015","      16416.90","      16500.00","      16795.50","      16174.00","      16720.00","      16756.30","      16523.48","      47488","           784667039.60","      15312","      22398","         47.17"
"EICHERMOT","EQ","24-Nov-2015","      16756.30","      16798.95","      16799.00","      16602.00","      16620.05","      16650.15","      16686.19","      36972","           616921992.15","      12189","      21558","         58.31"
"EICHERMOT","EQ","26-Nov-2015","      16650.15","      16651.05","      16729.65","      16250.15","      16470.00","      16485.55","      16475.06","      69766","          1149398983.60","      20540","      39155","         56.12"
"EICHERMOT","EQ","27-Nov-2015","      16485.55","      16525.10","      17050.00","      16510.00","      16510.50","      16596.40","      16750.79","      67722","          1134396734.00","      16754","      36622","         54.08"
"EICHERMOT","EQ","30-Nov-2015","      16596.40","      16690.00","      16861.05","      16598.05","      16770.00","      16728.90","      16739.96","      59467","           995474952.15","      12797","      37170","         62.51"
"EICHERMOT","EQ","01-Dec-2015","      16728.90","      16877.00","      16879.75","      16204.90","      16210.00","      16237.45","      16431.18","      61435","          1009449451.75","      16007","      19790","         32.21"
"EICHERMOT","EQ","02-Dec-2015","      16237.45","      16380.00","      16500.00","      16083.90","      16345.00","      16360.65","      16314.10","      43255","           705666454.65","      11286","      15989","         36.96"
"EICHERMOT","EQ","03-Dec-2015","      16360.65","      16329.95","      16765.00","      16243.50","      16686.35","      16692.30","      16640.52","      82818","          1378134269.00","      17278","      43543","         52.58"
"EICHERMOT","EQ","04-Dec-2015","      16692.30","      16590.00","      16679.85","      16360.00","      16427.00","      16428.95","      16450.17","      36679","           603375874.30","      11832","      17508","         47.73"
"EICHERMOT","EQ","07-Dec-2015","      16428.95","      16460.00","      16575.00","      16201.00","      16222.00","      16230.85","      16296.85","      21383","           348475456.05","       6299","      10228","         47.83"
"EICHERMOT","EQ","08-Dec-2015","      16230.85","      16229.00","      16530.00","      16177.10","      16275.00","      16307.10","      16402.47","      25507","           418377690.40","       9304","       9937","         38.96"
"EICHERMOT","EQ","09-Dec-2015","      16307.10","      16300.00","      16370.35","      15658.50","      15780.05","      15728.10","      15942.41","      46466","           740780134.05","      14514","      19374","         41.70"
"EICHERMOT","EQ","10-Dec-2015","      15728.10","      15884.85","      16100.00","      15680.20","      16035.20","      16039.75","      15974.25","      43836","           700247238.70","      15884","      25817","         58.89"
"EICHERMOT","EQ","11-Dec-2015","      16039.75","      16050.00","      16100.00","      15450.00","      15530.00","      15560.85","      15701.97","      61454","           964949153.50","      18945","      30137","         49.04"
"EICHERMOT","EQ","14-Dec-2015","      15560.85","      15350.00","      15575.00","      15100.00","      15409.25","      15366.50","      15253.94","      65944","          1005906082.00","      19114","      34239","         51.92"
"EICHERMOT","EQ","15-Dec-2015","      15366.50","      15399.00","      15925.00","      15270.00","      15870.00","      15861.95","      15721.57","      41885","           658497915.00","      12387","      21176","         50.56"
